date,News,curr_econ_CSI,department_store
2019-09-01,0.13780760596460961,0.07637297878457439,-0.04952382408624878
2019-10-01,-0.025781762503490846,0.05715841383994835,-0.02014720161429473
2019-11-01,0.1162229542157478,0.01379332213233564,0.03186432530204808
2019-12-01,0.015539661576321251,0.013605652055779238,-0.008097210232619112
2020-01-01,-0.0355306232857906,0.05264373348542151,0.008097210232619112
2020-02-01,-0.2267768837346349,-0.1670540846631665,-0.23418094233729558
2020-03-01,-0.1483265515412695,-0.5520685823000395,-0.19028066646152375
2020-04-01,0.1273254690504766,-0.2035989552412394,0.24106420467140222
2020-05-01,0.12175187507320828,0.14953173397096364,0.07064203114799916
2020-06-01,0.09314477881451655,0.2006706954621511,0.11096165052539142
2020-07-01,0.07265982986687458,0.10763066419236544,-0.055364691385921816
2020-08-01,-0.06599650384977807,0.09716374845364806,-0.05359295045275392
